,Category_ID,Percent_Return,_id,urlname
442,16,0.17647058823529413,5c66ff2d0f19850d1d7a4b04,Korean-Kimchi-Feast
443,16,0.6031746031746031,5c66ff2d0f19850d1d7a4b05,Middle-Tennesee-Japanese-Study-group
444,16,0.2670157068062827,5c66ff2d0f19850d1d7a4b06,Lets-Speak-French
445,16,0.37065637065637064,5c66ff2d0f19850d1d7a4b07,Hablemos-Osaka-Spanish-Espanol
446,16,0.09090909090909091,5c66ff2d0f19850d1d7a4b08,meetup-group-ipMxXixP
447,16,0.4426229508196721,5c66ff2d0f19850d1d7a4b09,Contamos-mucho-Telling-us-tales
448,16,0.2,5c66ff2d0f19850d1d7a4b0a,Novi-Sad-English-as-a-Second-Language-Meetup
449,16,0.6428571428571429,5c66ff2d0f19850d1d7a4b0b,Portland-Rendezvous
450,16,0.21212121212121213,5c66ff2d0f19850d1d7a4b0c,BlackInglewood
451,16,0.3548387096774194,5c66ff2d0f19850d1d7a4b0d,DC-French-Conversation-Club
452,16,0.2047244094488189,5c66ff2d0f19850d1d7a4b0e,Vancouver-Immigration-Meetup
453,16,0.32,5c66ff2d0f19850d1d7a4b0f,French-and-English-Speed-Language-Exchange
454,16,0.5116279069767442,5c66ff2d0f19850d1d7a4b10,Deutsche-Maedels-in-Austin-Texas
455,16,0.23529411764705882,5c66ff2d0f19850d1d7a4b11,English-Sao-Jose-dos-Campos
456,16,0.5,5c66ff2d0f19850d1d7a4b12,Hub-Europe-Alameda
457,16,0.0,5c66ff2d0f19850d1d7a4b13,Yokohama-Festivals-Meetup
458,16,0.2647058823529412,5c66ff2d0f19850d1d7a4b14,Talking-in-Japanese
459,16,0.48118811881188117,5c66ff2d0f19850d1d7a4b15,french-535
460,16,0.0,5c66ff2d0f19850d1d7a4b16,Chatswood-Friends
461,16,0.5374015748031497,5c66ff2d0f19850d1d7a4b17,Peninsula-Spanish
462,16,0.27848101265822783,5c66ff2e0f19850d1d7a4b18,Babble-Bar-International-Language-Exchange
463,16,0.125,5c66ff2e0f19850d1d7a4b19,Cheers-Osaka-Meetup
464,16,0.75,5c66ff2e0f19850d1d7a4b1a,ドイツ語勉強サークル
465,16,0.0,5c66ff2e0f19850d1d7a4b1b,Brazilians-Non-Brazilians-lets-meet-in-San-Diego
466,16,0.3125,5c66ff2e0f19850d1d7a4b1c,Murfreesboro-20s-and-30s-African-American-Womens-Meet-Up
467,30,0.4,5c66ff2e0f19850d1d7a4b1d,Christian-Singles-never-married-30s-40s-50s
468,30,0.40737240075614367,5c66ff2e0f19850d1d7a4b1e,Amazingexperiencesforcalgarysingles
469,30,0.519753086419753,5c66ff2e0f19850d1d7a4b1f,Perth-Singles-Meeting-Singles
470,30,0.3539325842696629,5c66ff2e0f19850d1d7a4b20,NYC-Parties-Social-Events
471,30,0.32987012987012987,5c66ff2e0f19850d1d7a4b21,Thank-God-Its-Thursday-Thursday-Night-Parties
472,30,0.3333333333333333,5c66ff2e0f19850d1d7a4b22,40s-50s-activity-friends
473,30,0.5212765957446809,5c66ff2e0f19850d1d7a4b23,HENRYS-SINGLES-MEET-UP
474,30,0.4567307692307692,5c66ff2e0f19850d1d7a4b24,SLC40plus
475,30,0.248,5c66ff2e0f19850d1d7a4b25,NYC-Jewish-Singles
476,30,0.11764705882352941,5c66ff2e0f19850d1d7a4b26,business-networking-atlanta
477,30,0.2,5c66ff2e0f19850d1d7a4b27,Phoenix-Scottsdale-positive-people
478,30,0.5191986644407346,5c66ff2e0f19850d1d7a4b28,Singles-In-The-Suburbs
479,30,0.21666666666666667,5c66ff2e0f19850d1d7a4b29,Building_Successful_Relationships
480,30,0.2,5c66ff2e0f19850d1d7a4b2a,Learning-Connection-and-Attraction
481,30,0.3333333333333333,5c66ff2e0f19850d1d7a4b2b,SportyDate_Berlin
482,30,0.09090909090909091,5c66ff2e0f19850d1d7a4b2c,meetup-group-voCueask
483,4,0.4375,5c66ff2e0f19850d1d7a4b2d,meetup-group-WHRUdiKu
484,4,0.3798449612403101,5c66ff2e0f19850d1d7a4b2e,Newport-Mesa-Christian-Outreach-Council
485,4,0.40217391304347827,5c66ff2e0f19850d1d7a4b2f,PeaceBuildersOfOC
486,4,0.14285714285714285,5c66ff2f0f19850d1d7a4b30,Environmentalists-of-SATX
487,4,0.16,5c66ff2f0f19850d1d7a4b31,Hudson-Valley-New-Economy-Meetup
488,4,0.47040971168437024,5c66ff2f0f19850d1d7a4b32,Zeitgeist-Movement-London
489,4,0.0625,5c66ff2f0f19850d1d7a4b33,GreenTours
490,4,0.2857142857142857,5c66ff2f0f19850d1d7a4b34,QC-Fights-Climate-Change
491,4,0.2,5c66ff2f0f19850d1d7a4b35,Hendon-Meditation-Meetup
492,4,0.3333333333333333,5c66ff2f0f19850d1d7a4b36,Effective-Altruism-Perth
493,4,0.5,5c66ff2f0f19850d1d7a4b37,meetup-group-OmFegFJj
494,4,0.5114942528735632,5c66ff2f0f19850d1d7a4b38,Chesapeake-Audubon-Society
495,4,0.3047619047619048,5c66ff2f0f19850d1d7a4b39,The-Sister-Circle-of-Ottawa
496,4,0.6071428571428571,5c66ff2f0f19850d1d7a4b3a,Activate-BCN
497,4,0.2872340425531915,5c66ff2f0f19850d1d7a4b3b,womenallies
498,4,0.25,5c66ff2f0f19850d1d7a4b3c,Our-Common-Bond-over-60-baby-boomers-Women
499,4,0.625,5c66ff2f0f19850d1d7a4b3d,Kingston-Upon-Thames-Community-Service-Meetup
500,4,0.0,5c66ff2f0f19850d1d7a4b3e,San-Antonio-local-history-Meetup
501,4,0.38095238095238093,5c66ff2f0f19850d1d7a4b3f,hopeful-hands
502,4,0.0,5c66ff2f0f19850d1d7a4b40,Gazette-Community-Conversations
503,4,0.5454545454545454,5c66ff2f0f19850d1d7a4b41,Mile-High-Community-Action-Network
